T�tulo de trazado:  E1,,,,T�tulo
10139,06/15/21 07:09:24 PM,26.460,34.848,11.2
10140,06/15/21 07:10:24 PM,27.648,34.848,1.4
10141,06/15/21 07:11:24 PM,32.472,39.672,9.8
10142,06/15/21 07:12:24 PM,28.872,34.848,29.5
10143,06/15/21 07:13:24 PM,26.460,32.472,9.8
10144,06/15/21 07:14:24 PM,24.048,32.472,349.6
10145,06/15/21 07:15:24 PM,26.460,33.660,349.6
10146,06/15/21 07:16:24 PM,31.248,36.072,353.8
10147,06/15/21 07:17:24 PM,32.472,39.672,352.4
10148,06/15/21 07:18:24 PM,34.848,48.096,351.0
10149,06/15/21 07:19:24 PM,27.648,36.072,5.6
10150,06/15/21 07:20:24 PM,26.460,28.872,2.8
10151,06/15/21 07:21:24 PM,25.236,30.060,14.0
10152,06/15/21 07:22:24 PM,22.860,32.472,1.4
10153,06/15/21 07:23:24 PM,19.224,27.648,355.2
10154,06/15/21 07:24:24 PM,21.636,26.460,355.2
10155,06/15/21 07:25:24 PM,26.460,37.260,346.8
10156,06/15/21 07:26:24 PM,28.872,37.260,9.8
10157,06/15/21 07:27:24 PM,31.248,39.672,14.0
10158,06/15/21 07:28:24 PM,28.872,32.472,14.0
10159,06/15/21 07:29:24 PM,28.872,36.072,22.5
10160,06/15/21 07:30:24 PM,32.472,37.260,19.7
10161,06/15/21 07:31:24 PM,30.060,38.484,22.5
10162,06/15/21 07:32:24 PM,27.648,36.072,14.0
10163,06/15/21 07:33:24 PM,27.648,33.660,23.9
10164,06/15/21 07:34:24 PM,24.048,28.872,39.3
10165,06/15/21 07:35:24 PM,24.048,31.248,21.1
10166,06/15/21 07:36:24 PM,27.648,32.472,22.5
10167,06/15/21 07:37:24 PM,33.660,38.484,16.8
10168,06/15/21 07:38:24 PM,33.660,42.084,11.2
10169,06/15/21 07:39:24 PM,31.248,34.848,355.2
10170,06/15/21 07:40:24 PM,32.472,36.072,342.6
10171,06/15/21 07:41:24 PM,30.060,37.260,349.6
10172,06/15/21 07:42:24 PM,28.872,34.848,4.2
10173,06/15/21 07:43:24 PM,30.060,38.484,2.8
10174,06/15/21 07:44:24 PM,30.060,36.072,4.2
10175,06/15/21 07:45:24 PM,24.048,30.060,16.8
10176,06/15/21 07:46:24 PM,33.660,43.272,11.2
10177,06/15/21 07:47:24 PM,34.848,42.084,19.7
10178,06/15/21 07:48:24 PM,31.248,42.084,23.9
10179,06/15/21 07:49:24 PM,30.060,34.848,355.2
10180,06/15/21 07:50:24 PM,32.472,38.484,16.8
10181,06/15/21 07:51:24 PM,32.472,40.860,22.5
10182,06/15/21 07:52:24 PM,32.472,37.260,16.8
10183,06/15/21 07:53:24 PM,28.872,36.072,18.3
10184,06/15/21 07:54:24 PM,30.060,37.260,348.2
10185,06/15/21 07:55:24 PM,24.048,30.060,348.2
10186,06/15/21 07:56:24 PM,22.860,26.460,355.2
10187,06/15/21 07:57:24 PM,18.036,21.636,12.6
10188,06/15/21 07:58:24 PM,21.636,30.060,16.8
10189,06/15/21 07:59:24 PM,20.448,27.648,16.8
10190,06/15/21 08:00:24 PM,18.036,20.448,8.4
10191,06/15/21 08:01:24 PM,19.224,24.048,7.0
10192,06/15/21 08:02:24 PM,24.048,27.648,9.8
10193,06/15/21 08:03:24 PM,21.636,31.248,19.7
10194,06/15/21 08:04:24 PM,21.636,26.460,29.5
10195,06/15/21 08:05:24 PM,22.860,26.460,8.4
10196,06/15/21 08:06:24 PM,22.860,26.460,9.8
10197,06/15/21 08:07:24 PM,21.636,27.648,22.5
10198,06/15/21 08:08:24 PM,32.472,42.084,9.8
10199,06/15/21 08:09:24 PM,37.260,43.272,11.2
10200,06/15/21 08:10:24 PM,37.260,45.684,12.6
10201,06/15/21 08:11:24 PM,30.060,38.484,0.0
10202,06/15/21 08:12:24 PM,31.248,44.496,348.2
10203,06/15/21 08:13:24 PM,40.860,46.872,5.6
10204,06/15/21 08:14:24 PM,33.660,40.860,8.4
10205,06/15/21 08:15:24 PM,37.260,42.084,14.0
10206,06/15/21 08:16:24 PM,42.084,49.284,15.4
10207,06/15/21 08:17:24 PM,38.484,42.084,14.0
10208,06/15/21 08:18:24 PM,38.484,56.520,19.7
10209,06/15/21 08:19:24 PM,34.848,44.496,14.0
10210,06/15/21 08:20:24 PM,37.260,43.272,12.6
10211,06/15/21 08:21:24 PM,38.484,45.684,11.2
10212,06/15/21 08:22:24 PM,33.660,39.672,28.1
10213,06/15/21 08:23:24 PM,36.072,39.672,16.8
10214,06/15/21 08:24:24 PM,33.660,39.672,12.6
10215,06/15/21 08:25:24 PM,37.260,44.496,12.6
10216,06/15/21 08:26:24 PM,34.848,39.672,7.0
10217,06/15/21 08:27:24 PM,37.260,45.684,39.3
10218,06/15/21 08:28:24 PM,38.484,43.272,12.6
10219,06/15/21 08:29:24 PM,31.248,39.672,19.7
10220,06/15/21 08:30:24 PM,24.048,28.872,4.2
10221,06/15/21 08:31:24 PM,27.648,36.072,2.8
10222,06/15/21 08:32:24 PM,24.048,30.060,2.8
10223,06/15/21 08:33:24 PM,27.648,28.872,352.4
10224,06/15/21 08:34:24 PM,22.860,27.648,355.2
10225,06/15/21 08:35:24 PM,25.236,31.248,5.6
10226,06/15/21 08:36:24 PM,22.860,26.460,352.4
10227,06/15/21 08:37:24 PM,24.048,30.060,352.4
10228,06/15/21 08:38:24 PM,24.048,30.060,353.8
10229,06/15/21 08:39:24 PM,24.048,31.248,353.8
10230,06/15/21 08:40:24 PM,25.236,28.872,348.2
10231,06/15/21 08:41:24 PM,25.236,36.072,351.0
10232,06/15/21 08:42:24 PM,21.636,24.048,5.6
10233,06/15/21 08:43:24 PM,20.448,25.236,348.2
10234,06/15/21 08:44:24 PM,20.448,25.236,8.4
10235,06/15/21 08:45:24 PM,22.860,34.848,1.4
10236,06/15/21 08:46:24 PM,25.236,30.060,346.8
10237,06/15/21 08:47:24 PM,21.636,24.048,355.2
10238,06/15/21 08:48:24 PM,22.860,27.648,1.4
10239,06/15/21 08:49:24 PM,27.648,34.848,4.2
10240,06/15/21 08:50:24 PM,25.236,31.248,4.2
10241,06/15/21 08:51:24 PM,24.048,28.872,346.8
10242,06/15/21 08:52:24 PM,26.460,33.660,15.4
10243,06/15/21 08:53:24 PM,32.472,43.272,355.2
10244,06/15/21 08:54:24 PM,28.872,34.848,5.6
10245,06/15/21 08:55:24 PM,24.048,27.648,5.6
10246,06/15/21 08:56:24 PM,21.636,25.236,5.6
10247,06/15/21 08:57:24 PM,24.048,30.060,355.2
10248,06/15/21 08:58:24 PM,31.248,40.860,7.0
10249,06/15/21 08:59:24 PM,30.060,39.672,2.8
10250,06/15/21 09:00:24 PM,28.872,34.848,16.8
10251,06/15/21 09:01:24 PM,31.248,42.084,345.4
10252,06/15/21 09:02:24 PM,32.472,40.860,348.2
10253,06/15/21 09:03:24 PM,32.472,38.484,351.0
10254,06/15/21 09:04:24 PM,39.672,46.872,345.4
10255,06/15/21 09:05:24 PM,37.260,42.084,344.0
10256,06/15/21 09:06:24 PM,42.084,55.296,349.6
10257,06/15/21 09:07:24 PM,36.072,45.684,355.2
10258,06/15/21 09:08:24 PM,31.248,36.072,15.4
10259,06/15/21 09:09:24 PM,34.848,43.272,351.0
10260,06/15/21 09:10:24 PM,32.472,37.260,341.2
10261,06/15/21 09:11:24 PM,40.860,50.508,348.2
10262,06/15/21 09:12:24 PM,40.860,46.872,348.2
10263,06/15/21 09:13:24 PM,34.848,42.084,344.0
10264,06/15/21 09:14:24 PM,32.472,38.484,351.0
10265,06/15/21 09:15:24 PM,33.660,45.684,5.6
10266,06/15/21 09:16:24 PM,31.248,36.072,1.4
10267,06/15/21 09:17:24 PM,42.084,49.284,23.9
10268,06/15/21 09:18:24 PM,34.848,49.284,16.8
10269,06/15/21 09:19:24 PM,30.060,34.848,352.4
10270,06/15/21 09:20:24 PM,31.248,38.484,345.4
10271,06/15/21 09:21:24 PM,31.248,42.084,348.2
10272,06/15/21 09:22:24 PM,34.848,42.084,351.0
10273,06/15/21 09:23:24 PM,36.072,43.272,355.2
10274,06/15/21 09:24:24 PM,26.460,37.260,351.0
10275,06/15/21 09:25:24 PM,31.248,40.860,352.4
10276,06/15/21 09:26:24 PM,32.472,38.484,1.4
10277,06/15/21 09:27:24 PM,33.660,43.272,355.2
10278,06/15/21 09:28:24 PM,33.660,39.672,353.8
10279,06/15/21 09:29:24 PM,36.072,40.860,345.4
10280,06/15/21 09:30:24 PM,33.660,40.860,346.8
10281,06/15/21 09:31:24 PM,37.260,45.684,342.6
10282,06/15/21 09:32:24 PM,36.072,42.084,346.8
10283,06/15/21 09:33:24 PM,32.472,39.672,344.0
10284,06/15/21 09:34:24 PM,31.248,38.484,348.2
10285,06/15/21 09:35:24 PM,34.848,44.496,346.8
10286,06/15/21 09:36:24 PM,30.060,38.484,355.2
10287,06/15/21 09:37:24 PM,26.460,31.248,353.8
10288,06/15/21 09:38:24 PM,31.248,38.484,349.6
10289,06/15/21 09:39:24 PM,28.872,33.660,8.4
10290,06/15/21 09:40:24 PM,31.248,39.672,28.1
10291,06/15/21 09:41:24 PM,26.460,30.060,352.4
10292,06/15/21 09:42:24 PM,30.060,34.848,353.8
10293,06/15/21 09:43:24 PM,27.648,43.272,2.8
10294,06/15/21 09:44:24 PM,34.848,49.284,1.4
10295,06/15/21 09:45:24 PM,31.248,36.072,14.0
10296,06/15/21 09:46:24 PM,32.472,38.484,9.8
10297,06/15/21 09:47:24 PM,36.072,50.508,9.8
10298,06/15/21 09:48:24 PM,33.660,46.872,11.2
10299,06/15/21 09:49:24 PM,33.660,42.084,29.5
10300,06/15/21 09:50:24 PM,34.848,46.872,1.4
10301,06/15/21 09:51:24 PM,31.248,42.084,349.6
10302,06/15/21 09:52:24 PM,34.848,42.084,349.6
10303,06/15/21 09:53:24 PM,34.848,48.096,344.0
10304,06/15/21 09:54:24 PM,37.260,48.096,4.2
10305,06/15/21 09:55:24 PM,34.848,39.672,355.2
10306,06/15/21 09:56:24 PM,34.848,43.272,9.8
10307,06/15/21 09:57:24 PM,31.248,43.272,8.4
10308,06/15/21 09:58:24 PM,33.660,38.484,0.0
10309,06/15/21 09:59:24 PM,30.060,39.672,8.4
10310,06/15/21 10:00:24 PM,33.660,42.084,4.2
10311,06/15/21 10:01:24 PM,36.072,48.096,28.1
10312,06/15/21 10:02:24 PM,34.848,43.272,349.6
10313,06/15/21 10:03:24 PM,36.072,43.272,348.2
10314,06/15/21 10:04:24 PM,31.248,34.848,349.6
10315,06/15/21 10:05:24 PM,36.072,46.872,355.2
10316,06/15/21 10:06:24 PM,28.872,36.072,355.2
10317,06/15/21 10:07:24 PM,30.060,38.484,355.2
10318,06/15/21 10:08:24 PM,26.460,30.060,355.2
10319,06/15/21 10:09:24 PM,26.460,33.660,348.2
10320,06/15/21 10:10:24 PM,27.648,31.248,352.4
10321,06/15/21 10:11:24 PM,25.236,28.872,355.2
10322,06/15/21 10:12:24 PM,28.872,34.848,355.2
10323,06/15/21 10:13:24 PM,25.236,30.060,9.8
10324,06/15/21 10:14:24 PM,27.648,34.848,355.2
10325,06/15/21 10:15:24 PM,30.060,34.848,346.8
10326,06/15/21 10:16:24 PM,32.472,38.484,348.2
10327,06/15/21 10:17:24 PM,34.848,40.860,348.2
10328,06/15/21 10:18:24 PM,34.848,42.084,355.2
10329,06/15/21 10:19:24 PM,36.072,43.272,353.8
10330,06/15/21 10:20:24 PM,37.260,48.096,349.6
10331,06/15/21 10:21:24 PM,39.672,50.508,348.2
10332,06/15/21 10:22:24 PM,37.260,45.684,348.2
10333,06/15/21 10:23:24 PM,38.484,42.084,351.0
10334,06/15/21 10:24:24 PM,34.848,38.484,352.4
10335,06/15/21 10:25:24 PM,38.484,44.496,351.0
10336,06/15/21 10:26:24 PM,39.672,44.496,345.4
10337,06/15/21 10:27:24 PM,39.672,49.284,355.2
10338,06/15/21 10:28:24 PM,38.484,42.084,348.2
10339,06/15/21 10:29:24 PM,34.848,38.484,348.2
10340,06/15/21 10:30:24 PM,30.060,33.660,349.6
10341,06/15/21 10:31:24 PM,32.472,39.672,348.2
10342,06/15/21 10:32:24 PM,32.472,38.484,351.0
10343,06/15/21 10:33:24 PM,31.248,40.860,1.4
10344,06/15/21 10:34:24 PM,30.060,34.848,352.4
10345,06/15/21 10:35:24 PM,28.872,32.472,353.8
10346,06/15/21 10:36:24 PM,34.848,40.860,14.0
10347,06/15/21 10:37:24 PM,33.660,38.484,0.0
10348,06/15/21 10:38:24 PM,33.660,40.860,352.4
10349,06/15/21 10:39:24 PM,34.848,38.484,351.0
10350,06/15/21 10:40:24 PM,37.260,45.684,348.2
10351,06/15/21 10:41:24 PM,44.496,55.296,351.0
10352,06/15/21 10:42:24 PM,45.684,58.896,339.7
10353,06/15/21 10:43:24 PM,40.860,56.520,335.5
10354,06/15/21 10:44:24 PM,40.860,48.096,345.4
10355,06/15/21 10:45:24 PM,39.672,46.872,346.8
10356,06/15/21 10:46:24 PM,40.860,45.684,346.8
10357,06/15/21 10:47:24 PM,38.484,40.860,345.4
10358,06/15/21 10:48:24 PM,40.860,48.096,348.2
10359,06/15/21 10:49:24 PM,38.484,45.684,346.8
10360,06/15/21 10:50:24 PM,38.484,46.872,355.2
10361,06/15/21 10:51:24 PM,36.072,39.672,352.4
10362,06/15/21 10:52:24 PM,37.260,45.684,346.8
10363,06/15/21 10:53:24 PM,33.660,40.860,351.0
10364,06/15/21 10:54:24 PM,37.260,42.084,345.4
10365,06/15/21 10:55:24 PM,33.660,38.484,355.2
10366,06/15/21 10:56:24 PM,30.060,34.848,355.2
10367,06/15/21 10:57:24 PM,34.848,38.484,346.8
10368,06/15/21 10:58:24 PM,33.660,34.848,349.6
10369,06/15/21 10:59:24 PM,30.060,33.660,349.6
10370,06/15/21 11:00:24 PM,32.472,38.484,16.8
10371,06/15/21 11:01:24 PM,30.060,36.072,355.2
10372,06/15/21 11:02:24 PM,34.848,42.084,4.2
10373,06/15/21 11:03:24 PM,31.248,38.484,355.2
10374,06/15/21 11:04:24 PM,33.660,42.084,346.8
10375,06/15/21 11:05:24 PM,38.484,45.684,339.7
10376,06/15/21 11:06:24 PM,38.484,43.272,346.8
10377,06/15/21 11:07:24 PM,32.472,38.484,351.0
10378,06/15/21 11:08:24 PM,40.860,52.884,339.7
10379,06/15/21 11:09:24 PM,40.860,48.096,344.0
10380,06/15/21 11:10:24 PM,33.660,40.860,345.4
10381,06/15/21 11:11:24 PM,37.260,42.084,355.2
10382,06/15/21 11:12:24 PM,38.484,43.272,352.4
10383,06/15/21 11:13:24 PM,38.484,44.496,355.2
10384,06/15/21 11:14:24 PM,34.848,42.084,7.0
10385,06/15/21 11:15:24 PM,33.660,40.860,355.2
10386,06/15/21 11:16:24 PM,32.472,36.072,353.8
10387,06/15/21 11:17:24 PM,37.260,39.672,352.4
10388,06/15/21 11:18:24 PM,36.072,44.496,1.4
10389,06/15/21 11:19:24 PM,38.484,44.496,353.8
10390,06/15/21 11:20:24 PM,34.848,38.484,7.0
10391,06/15/21 11:21:24 PM,36.072,44.496,1.4
10392,06/15/21 11:22:24 PM,32.472,39.672,348.2
10393,06/15/21 11:23:24 PM,33.660,38.484,345.4
10394,06/15/21 11:24:24 PM,34.848,38.484,355.2
10395,06/15/21 11:25:24 PM,33.660,38.484,355.2
10396,06/15/21 11:26:24 PM,34.848,40.860,346.8
10397,06/15/21 11:27:24 PM,36.072,40.860,349.6
10398,06/15/21 11:28:24 PM,37.260,45.684,351.0
10399,06/15/21 11:29:24 PM,34.848,40.860,352.4
10400,06/15/21 11:30:24 PM,32.472,36.072,349.6
10401,06/15/21 11:31:24 PM,37.260,43.272,0.0
10402,06/15/21 11:32:24 PM,38.484,46.872,0.0
10403,06/15/21 11:33:24 PM,39.672,46.872,348.2
10404,06/15/21 11:34:24 PM,37.260,43.272,346.8
10405,06/15/21 11:35:24 PM,34.848,39.672,4.2
10406,06/15/21 11:36:24 PM,34.848,43.272,344.0
10407,06/15/21 11:37:24 PM,33.660,39.672,352.4
10408,06/15/21 11:38:24 PM,30.060,36.072,355.2
10409,06/15/21 11:39:24 PM,30.060,34.848,351.0
10410,06/15/21 11:40:24 PM,33.660,42.084,351.0
10411,06/15/21 11:41:24 PM,36.072,40.860,352.4
10412,06/15/21 11:42:24 PM,34.848,43.272,355.2
10413,06/15/21 11:43:24 PM,33.660,38.484,355.2
10414,06/15/21 11:44:24 PM,34.848,46.872,353.8
10415,06/15/21 11:45:24 PM,33.660,38.484,355.2
10416,06/15/21 11:46:24 PM,33.660,40.860,355.2
10417,06/15/21 11:47:24 PM,37.260,46.872,342.6
10418,06/15/21 11:48:24 PM,37.260,44.496,349.6
10419,06/15/21 11:49:24 PM,34.848,39.672,349.6
10420,06/15/21 11:50:24 PM,36.072,42.084,351.0
10421,06/15/21 11:51:24 PM,43.272,49.284,346.8
10422,06/15/21 11:52:24 PM,39.672,43.272,331.3
10423,06/15/21 11:53:24 PM,38.484,43.272,355.2
10424,06/15/21 11:54:24 PM,36.072,42.084,351.0
10425,06/15/21 11:55:24 PM,37.260,45.684,355.2
10426,06/15/21 11:56:24 PM,40.860,56.520,355.2
10427,06/15/21 11:57:24 PM,38.484,44.496,342.6
10428,06/15/21 11:58:24 PM,40.860,49.284,349.6
10429,06/15/21 11:59:24 PM,37.260,43.272,349.6
10430,06/16/21 12:00:24 AM,43.272,52.884,348.2
10431,06/16/21 12:01:24 AM,43.272,51.696,346.8
10432,06/16/21 12:02:24 AM,42.084,49.284,351.0
10433,06/16/21 12:03:24 AM,39.672,44.496,351.0
10434,06/16/21 12:04:24 AM,43.272,55.296,348.2
10435,06/16/21 12:05:24 AM,42.084,49.284,355.2
10436,06/16/21 12:06:24 AM,38.484,42.084,345.4
10437,06/16/21 12:07:24 AM,39.672,49.284,349.6
10438,06/16/21 12:08:24 AM,37.260,43.272,351.0
10439,06/16/21 12:09:24 AM,40.860,46.872,348.2
10440,06/16/21 12:10:24 AM,34.848,40.860,355.2
10441,06/16/21 12:11:24 AM,36.072,44.496,12.6
10442,06/16/21 12:12:24 AM,31.248,36.072,355.2
10443,06/16/21 12:13:24 AM,33.660,39.672,353.8
10444,06/16/21 12:14:24 AM,34.848,37.260,351.0
10445,06/16/21 12:15:24 AM,33.660,39.672,346.8
10446,06/16/21 12:16:24 AM,37.260,44.496,355.2
10447,06/16/21 12:17:24 AM,39.672,46.872,352.4
10448,06/16/21 12:18:24 AM,33.660,38.484,355.2
10449,06/16/21 12:19:24 AM,39.672,43.272,352.4
10450,06/16/21 12:20:24 AM,36.072,43.272,351.0
10451,06/16/21 12:21:24 AM,32.472,37.260,353.8
10452,06/16/21 12:22:24 AM,27.648,31.248,346.8
10453,06/16/21 12:23:24 AM,32.472,38.484,1.4
10454,06/16/21 12:24:24 AM,31.248,38.484,5.6
10455,06/16/21 12:25:24 AM,31.248,37.260,12.6
10456,06/16/21 12:26:24 AM,32.472,40.860,8.4
10457,06/16/21 12:27:24 AM,33.660,40.860,9.8
10458,06/16/21 12:28:24 AM,37.260,44.496,355.2
10459,06/16/21 12:29:24 AM,42.084,54.108,352.4
10460,06/16/21 12:30:24 AM,36.072,44.496,2.8
10461,06/16/21 12:31:24 AM,39.672,46.872,0.0
10462,06/16/21 12:32:24 AM,49.284,56.520,1.4
10463,06/16/21 12:33:24 AM,51.696,60.120,14.0
10464,06/16/21 12:34:24 AM,51.696,66.132,336.9
10465,06/16/21 12:35:24 AM,44.496,52.884,345.4
10466,06/16/21 12:36:24 AM,40.860,50.508,5.6
10467,06/16/21 12:37:24 AM,46.872,58.896,349.6
10468,06/16/21 12:38:24 AM,43.272,52.884,355.2
10469,06/16/21 12:39:24 AM,39.672,49.284,345.4
10470,06/16/21 12:40:24 AM,44.496,61.308,344.0
10471,06/16/21 12:41:24 AM,43.272,48.096,345.4
10472,06/16/21 12:42:24 AM,43.272,48.096,346.8
10473,06/16/21 12:43:24 AM,42.084,46.872,348.2
10474,06/16/21 12:44:24 AM,39.672,48.096,346.8
10475,06/16/21 12:45:24 AM,40.860,44.496,355.2
10476,06/16/21 12:46:24 AM,42.084,51.696,345.4
10477,06/16/21 12:47:24 AM,43.272,48.096,351.0
10478,06/16/21 12:48:24 AM,38.484,46.872,351.0
10479,06/16/21 12:49:24 AM,43.272,52.884,346.8
10480,06/16/21 12:50:24 AM,42.084,52.884,355.2
10481,06/16/21 12:51:24 AM,36.072,42.084,349.6
10482,06/16/21 12:52:24 AM,33.660,39.672,346.8
10483,06/16/21 12:53:24 AM,37.260,43.272,338.3
10484,06/16/21 12:54:24 AM,37.260,45.684,346.8
10485,06/16/21 12:55:24 AM,37.260,42.084,346.8
10486,06/16/21 12:56:24 AM,33.660,39.672,352.4
10487,06/16/21 12:57:24 AM,32.472,38.484,353.8
10488,06/16/21 12:58:24 AM,33.660,39.672,4.2
10489,06/16/21 12:59:24 AM,36.072,42.084,14.0
10490,06/16/21 01:00:24 AM,33.660,42.084,352.4
10491,06/16/21 01:01:24 AM,37.260,42.084,346.8
10492,06/16/21 01:02:24 AM,37.260,48.096,329.9
10493,06/16/21 01:03:24 AM,36.072,44.496,342.6
10494,06/16/21 01:04:24 AM,32.472,43.272,346.8
10495,06/16/21 01:05:24 AM,39.672,45.684,349.6
10496,06/16/21 01:06:24 AM,40.860,46.872,352.4
10497,06/16/21 01:07:24 AM,46.872,56.520,345.4
10498,06/16/21 01:08:24 AM,42.084,54.108,351.0
10499,06/16/21 01:09:24 AM,46.872,69.732,1.4
10500,06/16/21 01:10:24 AM,40.860,70.920,351.0
10501,06/16/21 01:11:24 AM,39.672,45.684,349.6
10502,06/16/21 01:12:24 AM,40.860,49.284,351.0
10503,06/16/21 01:13:24 AM,42.084,46.872,345.4
10504,06/16/21 01:14:24 AM,39.672,48.096,351.0
10505,06/16/21 01:15:24 AM,34.848,50.508,342.6
10506,06/16/21 01:16:24 AM,38.484,49.284,348.2
10507,06/16/21 01:17:24 AM,40.860,48.096,342.6
10508,06/16/21 01:18:24 AM,38.484,45.684,349.6
10509,06/16/21 01:19:24 AM,36.072,44.496,351.0
10510,06/16/21 01:20:24 AM,40.860,46.872,344.0
10511,06/16/21 01:21:24 AM,39.672,45.684,351.0
10512,06/16/21 01:22:24 AM,40.860,45.684,349.6
10513,06/16/21 01:23:24 AM,38.484,45.684,1.4
10514,06/16/21 01:24:24 AM,48.096,52.884,341.2
10515,06/16/21 01:25:24 AM,40.860,48.096,352.4
10516,06/16/21 01:26:24 AM,37.260,46.872,348.2
10517,06/16/21 01:27:24 AM,34.848,43.272,355.2
10518,06/16/21 01:28:24 AM,33.660,44.496,1.4
10519,06/16/21 01:29:24 AM,36.072,43.272,349.6
10520,06/16/21 01:30:24 AM,36.072,44.496,352.4
10521,06/16/21 01:31:24 AM,36.072,42.084,352.4
10522,06/16/21 01:32:24 AM,39.672,48.096,353.8
10523,06/16/21 01:33:24 AM,37.260,45.684,355.2
10524,06/16/21 01:34:24 AM,39.672,48.096,353.8
10525,06/16/21 01:35:24 AM,36.072,48.096,353.8
10526,06/16/21 01:36:24 AM,32.472,38.484,353.8
10527,06/16/21 01:37:24 AM,37.260,46.872,351.0
10528,06/16/21 01:38:24 AM,36.072,40.860,351.0
10529,06/16/21 01:39:24 AM,37.260,48.096,349.6
10530,06/16/21 01:40:24 AM,37.260,45.684,349.6
10531,06/16/21 01:41:24 AM,37.260,45.684,348.2
10532,06/16/21 01:42:24 AM,40.860,51.696,355.2
10533,06/16/21 01:43:24 AM,39.672,48.096,352.4
10534,06/16/21 01:44:24 AM,34.848,44.496,348.2
10535,06/16/21 01:45:24 AM,33.660,39.672,351.0
10536,06/16/21 01:46:24 AM,32.472,38.484,352.4
10537,06/16/21 01:47:24 AM,32.472,38.484,352.4
10538,06/16/21 01:48:24 AM,34.848,46.872,353.8
10539,06/16/21 01:49:24 AM,37.260,43.272,352.4
10540,06/16/21 01:50:24 AM,37.260,42.084,346.8
10541,06/16/21 01:51:24 AM,32.472,38.484,349.6
10542,06/16/21 01:52:24 AM,36.072,44.496,348.2
10543,06/16/21 01:53:24 AM,40.860,49.284,341.2
10544,06/16/21 01:54:24 AM,38.484,44.496,346.8
10545,06/16/21 01:55:24 AM,39.672,46.872,341.2
10546,06/16/21 01:56:24 AM,33.660,42.084,348.2
10547,06/16/21 01:57:24 AM,33.660,39.672,346.8
10548,06/16/21 01:58:24 AM,39.672,54.108,346.8
10549,06/16/21 01:59:24 AM,37.260,43.272,355.2
10550,06/16/21 02:00:24 AM,37.260,42.084,338.3
10551,06/16/21 02:01:24 AM,33.660,40.860,352.4
10552,06/16/21 02:02:24 AM,30.060,36.072,355.2
10553,06/16/21 02:03:24 AM,31.248,38.484,352.4
10554,06/16/21 02:04:24 AM,39.672,43.272,346.8
10555,06/16/21 02:05:24 AM,40.860,45.684,348.2
10556,06/16/21 02:06:24 AM,40.860,49.284,353.8
10557,06/16/21 02:07:24 AM,36.072,40.860,353.8
10558,06/16/21 02:08:24 AM,32.472,42.084,349.6
10559,06/16/21 02:09:24 AM,30.060,39.672,8.4
10560,06/16/21 02:10:24 AM,26.460,31.248,355.2
10561,06/16/21 02:11:24 AM,31.248,37.260,346.8
10562,06/16/21 02:12:24 AM,34.848,43.272,346.8
10563,06/16/21 02:13:24 AM,32.472,40.860,348.2
10564,06/16/21 02:14:24 AM,32.472,37.260,345.4
10565,06/16/21 02:15:24 AM,33.660,40.860,2.8
10566,06/16/21 02:16:24 AM,33.660,43.272,7.0
10567,06/16/21 02:17:24 AM,33.660,46.872,351.0
10568,06/16/21 02:18:24 AM,34.848,43.272,346.8
10569,06/16/21 02:19:24 AM,36.072,44.496,352.4
10570,06/16/21 02:20:24 AM,37.260,44.496,349.6
10571,06/16/21 02:21:24 AM,42.084,44.496,348.2
10572,06/16/21 02:22:24 AM,42.084,52.884,351.0
10573,06/16/21 02:23:24 AM,42.084,49.284,353.8
10574,06/16/21 02:24:24 AM,37.260,48.096,351.0
10575,06/16/21 02:25:24 AM,43.272,48.096,351.0
10576,06/16/21 02:26:24 AM,39.672,50.508,355.2
10577,06/16/21 02:27:24 AM,37.260,44.496,351.0
10578,06/16/21 02:28:24 AM,38.484,48.096,352.4
10579,06/16/21 02:29:24 AM,39.672,45.684,348.2
10580,06/16/21 02:30:24 AM,38.484,46.872,339.7
10581,06/16/21 02:31:24 AM,37.260,46.872,355.2
10582,06/16/21 02:32:24 AM,33.660,44.496,9.8
10583,06/16/21 02:33:24 AM,34.848,38.484,351.0
10584,06/16/21 02:34:24 AM,34.848,43.272,355.2
10585,06/16/21 02:35:24 AM,33.660,42.084,355.2
10586,06/16/21 02:36:24 AM,32.472,42.084,349.6
10587,06/16/21 02:37:24 AM,32.472,42.084,349.6
10588,06/16/21 02:38:24 AM,33.660,39.672,348.2
10589,06/16/21 02:39:24 AM,34.848,46.872,349.6
10590,06/16/21 02:40:24 AM,34.848,49.284,5.6
10591,06/16/21 02:41:24 AM,36.072,40.860,344.0
10592,06/16/21 02:42:24 AM,32.472,36.072,342.6
10593,06/16/21 02:43:24 AM,33.660,39.672,346.8
10594,06/16/21 02:44:24 AM,31.248,36.072,339.7
10595,06/16/21 02:45:24 AM,32.472,38.484,341.2
10596,06/16/21 02:46:24 AM,37.260,43.272,351.0
10597,06/16/21 02:47:24 AM,36.072,43.272,345.4
10598,06/16/21 02:48:24 AM,34.848,42.084,349.6
10599,06/16/21 02:49:24 AM,33.660,42.084,349.6
10600,06/16/21 02:50:24 AM,33.660,39.672,352.4
10601,06/16/21 02:51:24 AM,31.248,37.260,349.6
10602,06/16/21 02:52:24 AM,30.060,33.660,4.2
10603,06/16/21 02:53:24 AM,24.048,30.060,7.0
